2n	Momentum	Exponent	Input Uncertainty	Term	Variance
378	6.819020e+256	1.500000e+00	1.950000e-01	-2.119869e+250	-9.107353e-19

380	1.695185e+258	-2.000000e+00	2.000000e-01	1.574751e+265	3.878021e-01
380	1.695185e+258	-2.000000e+00	1.950000e-01	1.574751e+265	2.572552e-05
380	1.695185e+258	-1.500000e+00	2.000000e-01	1.232788e+263	3.035896e-03
380	1.695185e+258	-1.500000e+00	1.950000e-01	1.232788e+263	2.013913e-07
380	1.695185e+258	-1.000000e+00	2.000000e-01	6.423174e+260	1.581787e-05
380	1.695185e+258	-1.000000e+00	1.950000e-01	6.423174e+260	1.049306e-09
380	1.695185e+258	-5.000000e-01	2.000000e-01	1.595447e+258	3.928989e-08
380	1.695185e+258	-5.000000e-01	1.950000e-01	1.595447e+258	2.606362e-12
380	1.695185e+258	5.000000e-01	2.000000e-01	1.285564e+254	3.165863e-12
380	1.695185e+258	5.000000e-01	1.950000e-01	1.285564e+254	2.100130e-16
380	1.695185e+258	1.500000e+00	2.000000e-01	-5.200711e+251	-1.280740e-14
380	1.695185e+258	1.500000e+00	1.950000e-01	-5.200711e+251	-8.496011e-19

382	4.214306e+259	-2.000000e+00	2.000000e-01	3.976717e+266	3.917266e-01
382	4.214306e+259	-2.000000e+00	1.950000e-01	3.976717e+266	2.470280e-05
382	4.214306e+259	-1.500000e+00	2.000000e-01	3.097000e+264	3.050701e-03
382	4.214306e+259	-1.500000e+00	1.950000e-01	3.097000e+264	1.923813e-07
382	4.214306e+259	-1.000000e+00	2.000000e-01	1.605258e+262	1.581260e-05
382	4.214306e+259	-1.000000e+00	1.950000e-01	1.605258e+262	9.971636e-10
382	4.214306e+259	-5.000000e-01	2.000000e-01	3.967003e+259	3.907697e-08
382	4.214306e+259	-5.000000e-01	1.950000e-01	3.967003e+259	2.464246e-12
382	4.214306e+259	5.000000e-01	2.000000e-01	3.170888e+255	3.123484e-12
382	4.214306e+259	5.000000e-01	1.950000e-01	3.170888e+255	1.969711e-16
382	4.214306e+259	1.500000e+00	2.000000e-01	-1.276028e+253	-1.256952e-14
382	4.214306e+259	1.500000e+00	1.950000e-01	-1.276028e+253	-7.926506e-19

384	1.047728e+261	-2.000000e+00	2.000000e-01	1.004190e+268	3.956709e-01
384	1.047728e+261	-2.000000e+00	1.950000e-01	1.004190e+268	2.371956e-05
384	1.047728e+261	-1.500000e+00	2.000000e-01	7.780077e+265	3.065506e-03
384	1.047728e+261	-1.500000e+00	1.950000e-01	7.780077e+265	1.837700e-07
384	1.047728e+261	-1.000000e+00	2.000000e-01	4.011822e+263	1.580738e-05
384	1.047728e+261	-1.000000e+00	1.950000e-01	4.011822e+263	9.476160e-10
384	1.047728e+261	-5.000000e-01	2.000000e-01	9.864054e+260	3.886635e-08
384	1.047728e+261	-5.000000e-01	1.950000e-01	9.864054e+260	2.329948e-12
384	1.047728e+261	5.000000e-01	2.000000e-01	7.821670e+256	3.081895e-12
384	1.047728e+261	5.000000e-01	1.950000e-01	7.821670e+256	1.847525e-16
384	1.047728e+261	1.500000e+00	2.000000e-01	-3.131131e+254	-1.233728e-14
384	1.047728e+261	1.500000e+00	1.950000e-01	-3.131131e+254	-7.395916e-19

386	2.604859e+262	-2.000000e+00	2.000000e-01	2.535626e+269	3.996351e-01
386	2.604859e+262	-2.000000e+00	1.950000e-01	2.535626e+269	2.277431e-05
386	2.604859e+262	-1.500000e+00	2.000000e-01	1.954414e+267	3.080313e-03
386	2.604859e+262	-1.500000e+00	1.950000e-01	1.954414e+267	1.755402e-07
386	2.604859e+262	-1.000000e+00	2.000000e-01	1.002628e+265	1.580222e-05
386	2.604859e+262	-1.000000e+00	1.950000e-01	1.002628e+265	9.005335e-10
386	2.604859e+262	-5.000000e-01	2.000000e-01	2.452795e+262	3.865801e-08
386	2.604859e+262	-5.000000e-01	1.950000e-01	2.452795e+262	2.203034e-12
386	2.604859e+262	5.000000e-01	2.000000e-01	1.929519e+258	3.041077e-12
386	2.604859e+262	5.000000e-01	1.950000e-01	1.929519e+258	1.733042e-16
386	2.604859e+262	1.500000e+00	2.000000e-01	-7.683960e+255	-1.211054e-14
386	2.604859e+262	1.500000e+00	1.950000e-01	-7.683960e+255	-6.901525e-19

388	6.476393e+263	-2.000000e+00	2.000000e-01	6.402261e+270	4.036191e-01
388	6.476393e+263	-2.000000e+00	1.950000e-01	6.402261e+270	2.186566e-05
388	6.476393e+263	-1.500000e+00	2.000000e-01	4.909521e+268	3.095120e-03
388	6.476393e+263	-1.500000e+00	1.950000e-01	4.909521e+268	1.676750e-07
388	6.476393e+263	-1.000000e+00	2.000000e-01	2.505761e+266	1.579712e-05
388	6.476393e+263	-1.000000e+00	1.950000e-01	2.505761e+266	8.557933e-10
388	6.476393e+263	-5.000000e-01	2.000000e-01	6.099295e+263	3.845192e-08
388	6.476393e+263	-5.000000e-01	1.950000e-01	6.099295e+263	2.083094e-12
388	6.476393e+263	5.000000e-01	2.000000e-01	4.760246e+259	3.001012e-12
388	6.476393e+263	5.000000e-01	1.950000e-01	4.760246e+259	1.625768e-16
388	6.476393e+263	1.500000e+00	2.000000e-01	-1.885869e+257	-1.188912e-14
388	6.476393e+263	1.500000e+00	1.950000e-01	-1.885869e+257	-6.440813e-19

390	1.610257e+265	-2.000000e+00	2.000000e-01	1.616442e+272	4.076229e-01
390	1.610257e+265	-2.000000e+00	1.950000e-01	1.616442e+272	2.099223e-05
390	1.610257e+265	-1.500000e+00	2.000000e-01	1.233252e+270	3.109928e-03
390	1.610257e+265	-1.500000e+00	1.950000e-01	1.233252e+270	1.601587e-07
390	1.610257e+265	-1.000000e+00	2.000000e-01	6.262402e+267	1.579208e-05
390	1.610257e+265	-1.000000e+00	1.950000e-01	6.262402e+267	8.132786e-10
390	1.610257e+265	-5.000000e-01	2.000000e-01	1.516738e+265	3.824802e-08
390	1.610257e+265	-5.000000e-01	1.950000e-01	1.516738e+265	1.969741e-12
390	1.610257e+265	5.000000e-01	2.000000e-01	1.174465e+261	2.961683e-12
390	1.610257e+265	5.000000e-01	1.950000e-01	1.174465e+261	1.525242e-16
390	1.610257e+265	1.500000e+00	2.000000e-01	-4.628922e+258	-1.167288e-14
390	1.610257e+265	1.500000e+00	1.950000e-01	-4.628922e+258	-6.011437e-19

392	4.003781e+266	-2.000000e+00	2.000000e-01	4.080996e+273	4.116465e-01
392	4.003781e+266	-2.000000e+00	1.950000e-01	4.080996e+273	2.015273e-05
392	4.003781e+266	-1.500000e+00	2.000000e-01	3.097812e+271	3.124736e-03
392	4.003781e+266	-1.500000e+00	1.950000e-01	3.097812e+271	1.529758e-07
392	4.003781e+266	-1.000000e+00	2.000000e-01	1.565106e+269	1.578708e-05
392	4.003781e+266	-1.000000e+00	1.950000e-01	1.565106e+269	7.728786e-10
392	4.003781e+266	-5.000000e-01	2.000000e-01	3.771847e+266	3.804629e-08
392	4.003781e+266	-5.000000e-01	1.950000e-01	3.771847e+266	1.862609e-12
392	4.003781e+266	5.000000e-01	2.000000e-01	2.897884e+262	2.923071e-12
392	4.003781e+266	5.000000e-01	1.950000e-01	2.897884e+262	1.431030e-16
392	4.003781e+266	1.500000e+00	2.000000e-01	-1.136292e+260	-1.146168e-14
392	4.003781e+266	1.500000e+00	1.950000e-01	-1.136292e+260	-5.611224e-19

394	9.955386e+267	-2.000000e+00	2.000000e-01	1.030271e+275	4.156900e-01
394	9.955386e+267	-2.000000e+00	1.950000e-01	1.030271e+275	1.934586e-05
394	9.955386e+267	-1.500000e+00	2.000000e-01	7.781233e+272	3.139545e-03
394	9.955386e+267	-1.500000e+00	1.950000e-01	7.781233e+272	1.461118e-07
394	9.955386e+267	-1.000000e+00	2.000000e-01	3.911540e+270	1.578215e-05
394	9.955386e+267	-1.000000e+00	1.950000e-01	3.911540e+270	7.344879e-10
394	9.955386e+267	-5.000000e-01	2.000000e-01	9.380148e+267	3.784670e-08
394	9.955386e+267	-5.000000e-01	1.950000e-01	9.380148e+267	1.761354e-12
394	9.955386e+267	5.000000e-01	2.000000e-01	7.150752e+263	2.885161e-12
394	9.955386e+267	5.000000e-01	1.950000e-01	7.150752e+263	1.342730e-16
394	9.955386e+267	1.500000e+00	2.000000e-01	-2.789595e+261	-1.125536e-14
394	9.955386e+267	1.500000e+00	1.950000e-01	-2.789595e+261	-5.238151e-19

396	2.475475e+269	-2.000000e+00	2.000000e-01	2.600853e+276	4.197533e-01
396	2.475475e+269	-2.000000e+00	1.950000e-01	2.600853e+276	1.857043e-05
396	2.475475e+269	-1.500000e+00	2.000000e-01	1.954485e+274	3.154355e-03
396	2.475475e+269	-1.500000e+00	1.950000e-01	1.954485e+274	1.395527e-07
396	2.475475e+269	-1.000000e+00	2.000000e-01	9.775823e+271	1.577726e-05
396	2.475475e+269	-1.000000e+00	1.950000e-01	9.775823e+271	6.980064e-10
396	2.475475e+269	-5.000000e-01	2.000000e-01	2.332800e+269	3.764920e-08
396	2.475475e+269	-5.000000e-01	1.950000e-01	2.332800e+269	1.665649e-12
396	2.475475e+269	5.000000e-01	2.000000e-01	1.764622e+265	2.847935e-12
396	2.475475e+269	5.000000e-01	1.950000e-01	1.764622e+265	1.259963e-16
396	2.475475e+269	1.500000e+00	2.000000e-01	-6.849094e+262	-1.105379e-14
396	2.475475e+269	1.500000e+00	1.950000e-01	-6.849094e+262	-4.890342e-19

398	6.155617e+270	-2.000000e+00	2.000000e-01	6.565382e+277	4.238364e-01
398	6.155617e+270	-2.000000e+00	1.950000e-01	6.565382e+277	1.782524e-05
398	6.155617e+270	-1.500000e+00	2.000000e-01	4.909153e+275	3.169165e-03
398	6.155617e+270	-1.500000e+00	1.950000e-01	4.909153e+275	1.332852e-07
398	6.155617e+270	-1.000000e+00	2.000000e-01	2.443207e+273	1.577243e-05
398	6.155617e+270	-1.000000e+00	1.950000e-01	2.443207e+273	6.633391e-10
398	6.155617e+270	-5.000000e-01	2.000000e-01	5.801727e+270	3.745377e-08
398	6.155617e+270	-5.000000e-01	1.950000e-01	5.801727e+270	1.575189e-12
398	6.155617e+270	5.000000e-01	2.000000e-01	4.354929e+266	2.811379e-12
398	6.155617e+270	5.000000e-01	1.950000e-01	4.354929e+266	1.182378e-16
398	6.155617e+270	1.500000e+00	2.000000e-01	-1.681765e+264	-1.085685e-14
398	6.155617e+270	1.500000e+00	1.950000e-01	-1.681765e+264	-4.566051e-19

